cust_id,name,gender,phone,email,age,state,customer_group
1843,Emily Hanson,Male,07522595735,emilyhanson92@yahoo.com,31,Ondo,Group 1
1844,Justin Potter,Female,09536083604,justinpotter38@gmail.com,46,Ogun,Group 1
1845,Jeffrey Perry,Female,07214521586,jeffreyperry95@hotmail.com,52,Oyo,Group 1
1846,Lacey Cowan,Female,09982968649,laceycowan40@gmail.com,24,Osun,Group 2
1847,Cody Summers,Male,07239664835,codysummers64@hotmail.com,25,Oyo,Group 1
1848,Patricia Mcdonald,Male,08339556487,patriciamcdonald7@yahoo.com,15,Cross River,Group 2
1849,Alan Taylor,Female,08612702125,alantaylor82@yahoo.com,64,Kwara,Group 1
1850,Mary Strong,Male,08833730281,marystrong45@hotmail.com,52,Oyo,Group 2
1851,Juan Drake,Female,08016963079,juandrake83@hotmail.com,58,Abuja,Group 1
1852,Robin Combs,Male,07906351484,robincombs30@gmail.com,16,Cross River,Group 2
1853,Janet Spencer,Male,09741758389,janetspencer36@yahoo.com,64,Ondo,Group 1
1854,Mary Porter,Male,09348859743,maryporter9@hotmail.com,53,Ekiti,Group 2
1855,Debbie Owens,Female,08306135971,debbieowens25@yahoo.com,18,Oyo,Group 1
1856,Katherine Banks,Female,08275283284,katherinebanks37@hotmail.com,45,Oyo,Group 1
1857,William Young,Male,08129202598,williamyoung54@hotmail.com,68,Abuja,Group 2
1858,Dawn Mejia,Female,07661949290,dawnmejia1@hotmail.com,25,Lagos,Group 1
1859,Jennifer Weber,Male,08661296275,jenniferweber8@gmail.com,56,Ogun,Group 1
1860,Kimberly Williams,Female,09098677253,kimberlywilliams23@yahoo.com,75,Oyo,Group 1
1861,Raymond Foster,Female,09742023873,raymondfoster9@gmail.com,68,Oyo,Group 2
1862,Marc Cardenas,Male,09296200440,marccardenas72@hotmail.com,69,Cross River,Group 2
1863,Anthony Collins,Female,09377934439,anthonycollins69@yahoo.com,42,Lagos,Group 1
1864,Julie Williams,Male,08758587920,juliewilliams32@yahoo.com,48,Kwara,Group 1
1865,Luis Hunter,Female,09196667608,luishunter74@yahoo.com,58,Ogun,Group 2
1866,Amy Harper,Female,08696372462,amyharper96@yahoo.com,35,Cross River,Group 1
1867,Jordan Kelly,Female,07948783572,jordankelly40@hotmail.com,50,Ondo,Group 1
1868,Christian Yang,Female,07456186062,christianyang22@yahoo.com,17,Cross River,Group 1
1869,Michael Garner,Male,08544137615,michaelgarner97@gmail.com,41,Ekiti,Group 2
1870,Brian White,Female,09546156754,brianwhite53@yahoo.com,52,Ekiti,Group 1
1871,Matthew Lopez,Female,08357469204,matthewlopez96@gmail.com,26,Oyo,Group 2
1872,Barbara Rose,Female,07516331100,barbararose31@hotmail.com,28,Ogun,Group 1
1873,Dr. Laura Douglas,Female,08614405834,dr.lauradouglas34@gmail.com,32,Oyo,Group 1
1874,Robert Stevens,Male,09143944625,robertstevens97@gmail.com,46,Osun,Group 2
1875,Kevin Cunningham,Female,09478888229,kevincunningham88@yahoo.com,56,Osun,Group 1
1876,Andrew Velasquez,Male,08175165539,andrewvelasquez97@gmail.com,28,Ondo,Group 1
1877,Troy Frey,Female,07219606213,troyfrey26@hotmail.com,42,Ondo,Group 2
1878,Tracy Davis,Female,07739121368,tracydavis78@hotmail.com,46,Abuja,Group 2
1879,Ryan Wallace,Female,07287316928,ryanwallace66@gmail.com,32,Osun,Group 2
1880,Jason Frederick,Male,07491676867,jasonfrederick89@yahoo.com,76,Ekiti,Group 1
1881,Crystal Pearson,Male,07918101721,crystalpearson31@gmail.com,31,Oyo,Group 1
1882,Seth Salazar,Male,07969176620,sethsalazar26@hotmail.com,38,Osun,Group 2
1883,Gary Cunningham,Female,08656941854,garycunningham32@gmail.com,59,Lagos,Group 1
1884,Gregory Acosta,Female,07292535333,gregoryacosta73@gmail.com,25,Kwara,Group 1
1885,Ryan Livingston,Female,08022309764,ryanlivingston9@gmail.com,49,Ondo,Group 2
1886,Donald Kennedy,Male,09364481999,donaldkennedy93@yahoo.com,35,Lagos,Group 1
1887,Randy Kent,Male,07862194575,randykent12@gmail.com,41,Ogun,Group 2
1888,Robert Jones,Male,07671984396,robertjones89@hotmail.com,52,Osun,Group 2
1889,David Marquez,Female,08479566073,davidmarquez62@gmail.com,42,Ekiti,Group 1
1890,Susan Humphrey,Female,08689545270,susanhumphrey43@yahoo.com,39,Oyo,Group 2
1891,Angela Avila,Female,08894580205,angelaavila29@yahoo.com,27,Lagos,Group 1
1892,Joseph Montgomery,Male,08401230452,josephmontgomery67@hotmail.com,73,Ekiti,Group 1
1893,Melissa Perez,Female,07911974672,melissaperez96@hotmail.com,16,Ekiti,Group 2
1894,Paul Kaiser,Female,08371853071,paulkaiser36@yahoo.com,36,Kwara,Group 2
1895,Kevin Coleman,Male,08899543111,kevincoleman71@hotmail.com,70,Ondo,Group 1
1896,Maria Schaefer,Male,09657033041,mariaschaefer34@gmail.com,59,Lagos,Group 2
1897,Jeffery Rose,Male,07566868556,jefferyrose82@hotmail.com,20,Ondo,Group 1
1898,Alexander Hanna,Male,07924516125,alexanderhanna72@gmail.com,19,Ondo,Group 1
1899,Jeffery Bowman,Female,09291166409,jefferybowman8@hotmail.com,43,Cross River,Group 1
1900,Laurie Mason,Female,08561624462,lauriemason98@yahoo.com,40,Oyo,Group 2
1901,Michael Anderson,Male,08547134768,michaelanderson7@hotmail.com,34,Lagos,Group 2
1902,Maureen Cook,Female,07672589496,maureencook7@hotmail.com,49,Kwara,Group 2
1903,Wendy Wells,Female,09272327038,wendywells94@gmail.com,56,Ogun,Group 2
1904,Mary Williams,Male,09457742473,marywilliams21@hotmail.com,34,Kwara,Group 2
1905,Whitney Howard,Female,07152294772,whitneyhoward52@yahoo.com,68,Kwara,Group 2
1906,Danielle Wilson,Male,07152822809,daniellewilson7@gmail.com,43,Kwara,Group 1
1907,Denise Gonzalez,Female,08828637048,denisegonzalez38@gmail.com,62,Abuja,Group 1
1908,James Vasquez,Female,07722620868,jamesvasquez18@gmail.com,52,Ondo,Group 1
1909,Jacob Cross,Male,09491991753,jacobcross34@yahoo.com,27,Ekiti,Group 1
1910,Samuel Collins,Female,09819305578,samuelcollins42@gmail.com,53,Abuja,Group 2
1911,Leslie Sanders,Male,07294118170,lesliesanders43@gmail.com,56,Kwara,Group 2
1912,Joseph Myers,Male,09764955652,josephmyers32@hotmail.com,50,Oyo,Group 1
1913,Zachary Henry,Female,09877095933,zacharyhenry43@hotmail.com,43,Cross River,Group 2
1914,Dr. Andrew Torres Jr.,Female,07637116373,dr.andrewtorresjr.33@yahoo.com,18,Ogun,Group 1
1915,Charlene Shaw,Female,07550702342,charleneshaw33@yahoo.com,59,Kwara,Group 1
1916,Joshua Herring,Female,08011502835,joshuaherring81@yahoo.com,75,Oyo,Group 1
1917,Thomas Perez,Female,08006505843,thomasperez51@hotmail.com,70,Ondo,Group 2
1918,Jasmine Martinez,Male,07728867633,jasminemartinez81@hotmail.com,42,Cross River,Group 1
1919,Ashley Thompson,Female,09510278683,ashleythompson70@gmail.com,74,Kwara,Group 1
1920,Keith Herring,Female,09194719519,keithherring17@yahoo.com,60,Osun,Group 1
1921,Joanne Harding,Male,07942358695,joanneharding2@yahoo.com,22,Oyo,Group 1
1922,Julie Myers,Female,08095988659,juliemyers81@gmail.com,30,Cross River,Group 1
1923,Tammy Rosario,Male,08559438089,tammyrosario89@hotmail.com,69,Oyo,Group 2
1924,Michael Peters,Female,08531532941,michaelpeters87@hotmail.com,67,Abuja,Group 2
1925,Michael Galvan,Male,08763522977,michaelgalvan75@yahoo.com,74,Oyo,Group 2
1926,Christian Yang,Male,08958725850,christianyang58@yahoo.com,45,Cross River,Group 1
1927,Samantha Wallace,Female,09008019343,samanthawallace44@yahoo.com,21,Abuja,Group 2
1928,Chelsea Giles,Female,08638834338,chelseagiles58@gmail.com,69,Kwara,Group 1
1929,Carla Page,Female,09716946269,carlapage68@gmail.com,45,Abuja,Group 1
1930,Mrs. Jennifer Reyes,Female,08052016806,mrs.jenniferreyes1@yahoo.com,29,Ondo,Group 2
1931,Kyle Nunez,Female,07121564663,kylenunez2@gmail.com,33,Lagos,Group 1
1932,Daniel Garcia,Female,07165511475,danielgarcia95@hotmail.com,22,Cross River,Group 1
1933,Kimberly Casey,Male,08573801211,kimberlycasey60@yahoo.com,50,Osun,Group 1
1934,Mrs. Crystal Gray DDS,Male,08584232630,mrs.crystalgraydds42@gmail.com,57,Lagos,Group 2
1935,April Powell,Female,08730477896,aprilpowell12@gmail.com,28,Osun,Group 1
1936,Kenneth Jones,Male,09381063811,kennethjones52@hotmail.com,68,Cross River,Group 1
1937,Michael King,Female,07573138178,michaelking43@yahoo.com,76,Ogun,Group 2
1938,Nichole Rodriguez,Female,08145934073,nicholerodriguez32@hotmail.com,38,Cross River,Group 2
1939,Kathleen Turner,Male,09390100193,kathleenturner37@gmail.com,44,Abuja,Group 1
1940,Shane Smith,Male,09479188512,shanesmith91@gmail.com,39,Osun,Group 2
1941,Kimberly Crosby,Male,07457222329,kimberlycrosby57@yahoo.com,48,Kwara,Group 1
1942,Melissa Small,Male,09834145123,melissasmall22@gmail.com,33,Lagos,Group 2
1943,Sean Taylor,Female,09448087427,seantaylor39@yahoo.com,31,Lagos,Group 2
1944,Anthony Jackson,Female,09145973407,anthonyjackson91@gmail.com,60,Abuja,Group 1
1945,Cynthia Mendez,Female,07265921104,cynthiamendez72@hotmail.com,75,Ogun,Group 1
1946,Patrick Huerta,Male,07587998646,patrickhuerta8@gmail.com,60,Ekiti,Group 2
1947,Jasmine Williams,Male,07956414965,jasminewilliams26@hotmail.com,20,Osun,Group 1
1948,David Harrington,Female,09933592163,davidharrington71@gmail.com,64,Cross River,Group 1
1949,Kevin Grimes,Male,08176508316,kevingrimes46@hotmail.com,65,Lagos,Group 1
1950,Amanda Wilkinson,Male,08932478674,amandawilkinson32@hotmail.com,41,Osun,Group 1
1951,John Williams,Female,07133644820,johnwilliams50@yahoo.com,49,Abuja,Group 1
1952,Dominique Campbell,Male,08884586770,dominiquecampbell98@hotmail.com,44,Ekiti,Group 1
1953,Timothy May,Female,08956016656,timothymay23@hotmail.com,61,Kwara,Group 2
1954,Nicole Nguyen,Female,08192711537,nicolenguyen18@hotmail.com,47,Ekiti,Group 2
1955,Andrea Welch,Male,09582032312,andreawelch1@gmail.com,38,Cross River,Group 1
1956,Lawrence Myers,Female,08642477591,lawrencemyers68@hotmail.com,49,Ekiti,Group 2
1957,Sarah Daniels,Male,09293047275,sarahdaniels9@yahoo.com,51,Osun,Group 2
1958,Richard Clark,Female,09538773582,richardclark9@yahoo.com,48,Oyo,Group 2
1959,Ariana Smith,Female,09032556149,arianasmith32@yahoo.com,39,Ogun,Group 1
1960,Nichole Davis,Female,07798981243,nicholedavis51@gmail.com,63,Cross River,Group 2
1961,Caroline Allen,Female,09310100088,carolineallen30@gmail.com,55,Ondo,Group 1
1962,Ashley Reese,Male,07263456605,ashleyreese55@gmail.com,59,Cross River,Group 1
1963,Katie Taylor,Male,09085359620,katietaylor39@gmail.com,32,Lagos,Group 1
1964,Michael Lynch,Female,09731952096,michaellynch28@hotmail.com,23,Kwara,Group 2
1965,Christine Jefferson,Female,09764161425,christinejefferson29@hotmail.com,46,Abuja,Group 1
1966,John Mccann,Female,09044259201,johnmccann6@yahoo.com,17,Oyo,Group 1
1967,Michael Warner,Female,09199268399,michaelwarner89@gmail.com,40,Abuja,Group 2
1968,Michael Sawyer,Male,08740735373,michaelsawyer66@yahoo.com,31,Osun,Group 2
1969,Cynthia Hobbs,Male,08638708059,cynthiahobbs71@gmail.com,31,Lagos,Group 1
1970,Holly Perez,Female,09301917849,hollyperez30@yahoo.com,71,Abuja,Group 1
1971,Brittany Wilkinson,Male,09577593947,brittanywilkinson12@hotmail.com,35,Kwara,Group 1
1972,Mrs. Karen Krause,Male,09338371234,mrs.karenkrause16@yahoo.com,74,Cross River,Group 2
1973,Lauren Edwards,Male,08106770046,laurenedwards60@hotmail.com,19,Oyo,Group 2
1974,Sara Stevens,Male,07624574007,sarastevens73@hotmail.com,18,Ondo,Group 2
1975,Cheryl Diaz,Male,07315385190,cheryldiaz6@hotmail.com,27,Oyo,Group 1
1976,Amy Rodriguez,Male,08656343146,amyrodriguez78@hotmail.com,42,Cross River,Group 1
1977,Erin Johnson,Male,08116399583,erinjohnson33@yahoo.com,55,Ekiti,Group 1
1978,Kathy Martin,Male,07502193883,kathymartin38@yahoo.com,67,Oyo,Group 1
1979,Julie West,Female,08682118102,juliewest5@hotmail.com,61,Ogun,Group 1
1980,Lisa Smith,Female,09188337233,lisasmith7@hotmail.com,68,Oyo,Group 2
1981,Billy Taylor,Female,09845676144,billytaylor65@hotmail.com,45,Kwara,Group 1
1982,Tammy Roberts,Female,08779223016,tammyroberts93@gmail.com,26,Abuja,Group 2
1983,Daniel Collins,Female,07464619276,danielcollins45@gmail.com,34,Ogun,Group 1
1984,Alexander Garcia,Male,07157549602,alexandergarcia28@hotmail.com,58,Lagos,Group 1
1985,Jamie Fisher,Male,08348999486,jamiefisher21@hotmail.com,47,Kwara,Group 1
1986,Matthew Doyle,Female,07741109927,matthewdoyle5@gmail.com,34,Ondo,Group 2
1987,Vanessa Lester,Female,09650743898,vanessalester91@gmail.com,19,Ekiti,Group 2
1988,Toni Murphy,Female,08634832613,tonimurphy17@hotmail.com,65,Abuja,Group 2
1989,Anne Snyder,Male,08390283861,annesnyder78@gmail.com,33,Ondo,Group 1
1990,Julie Humphrey,Female,07574926414,juliehumphrey53@hotmail.com,59,Osun,Group 1
1991,Kimberly Wheeler,Female,08670237538,kimberlywheeler74@yahoo.com,64,Ondo,Group 1
1992,Gary Berger,Male,08946537242,garyberger45@yahoo.com,41,Ondo,Group 1
1993,Jamie Lee,Male,07692949822,jamielee66@yahoo.com,19,Oyo,Group 1
1994,Adam Hansen,Male,09471761573,adamhansen5@hotmail.com,70,Kwara,Group 1
1995,Brian Mcpherson,Female,08080791869,brianmcpherson19@yahoo.com,15,Oyo,Group 1
1996,Charles Phillips,Female,08771442983,charlesphillips24@gmail.com,47,Ondo,Group 1
1997,Hannah Price,Male,07980509158,hannahprice39@hotmail.com,37,Cross River,Group 1
1998,Roy Taylor,Female,08941476190,roytaylor15@gmail.com,25,Cross River,Group 2
1999,Barbara Miller,Male,07259565084,barbaramiller20@gmail.com,49,Ekiti,Group 1
2000,Thomas Smith,Female,07789096903,thomassmith72@hotmail.com,65,Lagos,Group 2
